country,date,total_cases,total_cases_per_million,total_deaths,total_deaths_per_million,total_vaccinations,people_vaccinated,people_fully_vaccinated,people_fully_vaccinated_per_hundred,code,continent,population,median_age,new_cases,new_deaths,new_vaccinations,trend_status
Kazakhstan,2020-01-31,0.0,0.0,0.0,0.0,,,,,KAZ,Asia,20034612.0,29.347999572753903,0.0,0.0,0.0,Insufficient data
Kiribati,2020-01-31,0.0,0.0,0.0,0.0,,,,,KIR,Oceania,130483.0,22.52899932861328,0.0,0.0,0.0,Insufficient data
Canada,2020-01-31,3.0,0.07727724,0.0,0.0,,,,,CAN,North America,38821259.0,40.25299835205078,3.0,0.0,0.0,Insufficient data
Tunisia,2020-01-31,0.0,0.0,0.0,0.0,,,,,TUN,Africa,12119338.0,31.74399948120117,0.0,0.0,0.0,Insufficient data
Laos,2020-01-31,0.0,0.0,0.0,0.0,,,,,LAO,Asia,7559008.0,23.972000122070312,0.0,0.0,0.0,Insufficient data
Palau,2020-01-31,0.0,0.0,0.0,0.0,,,,,PLW,Oceania,17784.0,37.48400115966797,0.0,0.0,0.0,Insufficient data
Zimbabwe,2020-01-31,0.0,0.0,0.0,0.0,,,,,ZWE,Africa,16069061.0,17.683000564575195,0.0,0.0,0.0,Insufficient data
Guatemala,2020-01-31,0.0,0.0,0.0,0.0,,,,,GTM,North America,17847877.0,22.24399948120117,0.0,0.0,0.0,Stable
Micronesia (country),2020-01-31,0.0,0.0,0.0,0.0,,,,,FSM,Oceania,112122.0,22.607999801635746,0.0,0.0,0.0,Insufficient data
Togo,2020-01-31,0.0,0.0,0.0,0.0,,,,,TGO,Africa,8068616.0,18.113000869750977,0.0,0.0,0.0,Insufficient data
Equatorial Guinea,2020-01-31,0.0,0.0,0.0,0.0,,,,,GNQ,Africa,1803549.0,21.016000747680664,0.0,0.0,0.0,Insufficient data
South Africa,2020-01-31,0.0,0.0,0.0,0.0,,,,,ZAF,Africa,62378417.0,27.91900062561035,0.0,0.0,0.0,Insufficient data
Kenya,2020-01-31,0.0,0.0,0.0,0.0,,,,,KEN,Africa,54252458.0,19.27199935913086,0.0,0.0,0.0,Insufficient data
Yemen,2020-01-31,0.0,0.0,0.0,0.0,,,,,YEM,Asia,38222878.0,18.118000030517575,0.0,0.0,0.0,Insufficient data
Tajikistan,2020-01-31,0.0,0.0,0.0,0.0,,,,,TJK,Asia,10182228.0,21.742000579833984,0.0,0.0,0.0,Insufficient data
Nauru,2020-01-31,0.0,0.0,0.0,0.0,,,,,NRU,Oceania,11822.0,20.572999954223636,0.0,0.0,0.0,Insufficient data
Falkland Islands,2020-01-31,0.0,0.0,0.0,0.0,,,,,FLK,South America,3515.0,40.935001373291016,0.0,0.0,0.0,Insufficient data
Belize,2020-01-31,0.0,0.0,0.0,0.0,,,,,BLZ,North America,402741.0,25.520999908447266,0.0,0.0,0.0,Insufficient data
Pitcairn,2020-01-31,0.0,0.0,0.0,0.0,,,,,PCN,Oceania,,,0.0,0.0,0.0,Insufficient data
Georgia,2020-01-31,0.0,0.0,0.0,0.0,,,,,GEO,Asia,3794782.0,36.63399887084961,0.0,0.0,0.0,Insufficient data
Taiwan,2020-01-31,,,,,,,,,TWN,Asia,23420107.0,42.91699981689453,0.0,0.0,0.0,Insufficient data
Oman,2020-01-31,0.0,0.0,0.0,0.0,,,,,OMN,Asia,4730229.0,28.972999572753903,0.0,0.0,0.0,Insufficient data
Ethiopia,2020-01-31,0.0,0.0,0.0,0.0,,,,,ETH,Africa,125384285.0,18.527999877929688,0.0,0.0,0.0,Insufficient data
El Salvador,2020-01-31,0.0,0.0,0.0,0.0,,,,,SLV,North America,6280316.0,26.51000022888184,0.0,0.0,0.0,Insufficient data
Papua New Guinea,2020-01-31,0.0,0.0,0.0,0.0,,,,,PNG,Oceania,10203177.0,22.12700080871582,0.0,0.0,0.0,Insufficient data
Slovenia,2020-01-31,0.0,0.0,0.0,0.0,,,,,SVN,Europe,2115231.0,43.49700164794922,0.0,0.0,0.0,Improving
Bhutan,2020-01-31,0.0,0.0,0.0,0.0,,,,,BTN,Asia,780921.0,28.809999465942383,0.0,0.0,0.0,Insufficient data
Bulgaria,2020-01-31,0.0,0.0,0.0,0.0,,,,,BGR,Europe,6825862.0,44.15399932861328,0.0,0.0,0.0,Improving
Tanzania,2020-01-31,0.0,0.0,0.0,0.0,,,,,TZA,Africa,64711822.0,17.124000549316406,0.0,0.0,0.0,Insufficient data
South Sudan,2020-01-31,0.0,0.0,0.0,0.0,,,,,SSD,Africa,11021175.0,17.59000015258789,0.0,0.0,0.0,Insufficient data
Sint Maarten (Dutch part),2020-01-31,0.0,0.0,0.0,0.0,,,,,SXM,North America,42163.0,41.47999954223633,0.0,0.0,0.0,Insufficient data
Spain,2020-01-31,3.0,0.062724255,0.0,0.0,,,,,ESP,Europe,47828386.0,44.391998291015625,3.0,0.0,0.0,Insufficient data
Solomon Islands,2020-01-31,0.0,0.0,0.0,0.0,,,,,SLB,Oceania,781075.0,20.030000686645508,0.0,0.0,0.0,Insufficient data
Dominican Republic,2020-01-31,0.0,0.0,0.0,0.0,,,,,DOM,North America,11230734.0,27.316999435424805,0.0,0.0,0.0,Insufficient data
Panama,2020-01-31,0.0,0.0,0.0,0.0,,,,,PAN,North America,4400775.0,29.27300071716309,0.0,0.0,0.0,Increasing
Cape Verde,2020-01-31,0.0,0.0,0.0,0.0,,,,,CPV,Africa,519750.0,27.32200050354004,0.0,0.0,0.0,Insufficient data
Gambia,2020-01-31,0.0,0.0,0.0,0.0,,,,,GMB,Africa,2636472.0,17.985000610351562,0.0,0.0,0.0,Insufficient data
Netherlands,2020-01-31,0.0,0.0,0.0,0.0,,,,,NLD,Europe,17904421.0,41.4630012512207,0.0,0.0,0.0,Improving
East Timor,2020-01-31,0.0,0.0,0.0,0.0,,,,,TLS,Asia,1369299.0,20.63999938964844,0.0,0.0,0.0,Insufficient data
Montenegro,2020-01-31,0.0,0.0,0.0,0.0,,,,,MNE,Europe,614649.0,39.08000183105469,0.0,0.0,0.0,Insufficient data
Saint Lucia,2020-01-31,0.0,0.0,0.0,0.0,,,,,LCA,North America,178794.0,33.316001892089844,0.0,0.0,0.0,Insufficient data
Germany,2020-01-31,2.0,0.023785109,6.0,0.07135533,,,,,DEU,Europe,84086227.0,45.02399826049805,2.0,6.0,0.0,Insufficient data
Jordan,2020-01-31,0.0,0.0,0.0,0.0,,,,,JOR,Asia,11256269.0,23.94300079345703,0.0,0.0,0.0,Insufficient data
Kosovo,2020-01-31,0.0,0.0,0.0,0.0,,,,,OWID_KOS,Europe,1717950.0,30.808000564575195,0.0,0.0,0.0,Insufficient data
Northern Mariana Islands,2020-01-31,0.0,0.0,0.0,0.0,,,,,MNP,Oceania,46101.0,35.17900085449219,0.0,0.0,0.0,Insufficient data
Faroe Islands,2020-01-31,0.0,0.0,0.0,0.0,,,,,FRO,Europe,54039.0,37.53799819946289,0.0,0.0,0.0,Insufficient data
North Macedonia,2020-01-31,0.0,0.0,0.0,0.0,,,,,MKD,Europe,1840236.0,39.90999984741211,0.0,0.0,0.0,Insufficient data
Bolivia,2020-01-31,0.0,0.0,0.0,0.0,,,,,BOL,South America,12077156.0,24.392000198364254,0.0,0.0,0.0,Stable
Zambia,2020-01-31,0.0,0.0,0.0,0.0,,,,,ZMB,Africa,20152935.0,17.288000106811523,0.0,0.0,0.0,Insufficient data
Nepal,2020-01-31,1.0,0.033652544,0.0,0.0,,,,,NPL,Asia,29715435.0,24.356000900268555,1.0,0.0,0.0,Insufficient data
Tonga,2020-01-31,0.0,0.0,0.0,0.0,,,,,TON,Oceania,105053.0,20.72599983215332,0.0,0.0,0.0,Insufficient data
Ecuador,2020-01-31,0.0,0.0,0.0,0.0,,,,,ECU,South America,17823900.0,27.975000381469727,0.0,0.0,0.0,Insufficient data
Cameroon,2020-01-31,0.0,0.0,0.0,0.0,,,,,CMR,Africa,27632770.0,17.62299919128418,0.0,0.0,0.0,Insufficient data
Namibia,2020-01-31,0.0,0.0,0.0,0.0,,,,,NAM,Africa,2889668.0,20.825000762939453,0.0,0.0,0.0,Insufficient data
Sri Lanka,2020-02-29,1.0,0.04379249,0.0,0.0,,,,,LKA,Asia,22834965.0,32.56100082397461,0.0,0.0,0.0,Insufficient data
Bolivia,2020-02-29,0.0,0.0,0.0,0.0,,,,,BOL,South America,12077156.0,24.392000198364254,0.0,0.0,0.0,Stable
Sierra Leone,2020-02-29,0.0,0.0,0.0,0.0,,,,,SLE,Africa,8276809.0,19.040000915527344,0.0,0.0,0.0,Insufficient data
Bhutan,2020-02-29,0.0,0.0,0.0,0.0,,,,,BTN,Asia,780921.0,28.809999465942383,0.0,0.0,0.0,Insufficient data
Haiti,2020-02-29,0.0,0.0,0.0,0.0,,,,,HTI,North America,11503603.0,23.25,0.0,0.0,0.0,Insufficient data
Russia,2020-02-29,2.0,0.013738161,0.0,0.0,,,,,RUS,Europe,145579889.0,39.07099914550781,2.0,0.0,0.0,Insufficient data
Benin,2020-02-29,0.0,0.0,0.0,0.0,,,,,BEN,Africa,13759507.0,17.645999908447266,0.0,0.0,0.0,Insufficient data
Tunisia,2020-02-29,0.0,0.0,0.0,0.0,,,,,TUN,Africa,12119338.0,31.74399948120117,0.0,0.0,0.0,Insufficient data
Azerbaijan,2020-02-29,1.0,0.09713163,0.0,0.0,,,,,AZE,Asia,10295307.0,32.0620002746582,1.0,0.0,0.0,Insufficient data
Vanuatu,2020-02-29,0.0,0.0,0.0,0.0,,,,,VUT,Oceania,313061.0,20.121000289916992,0.0,0.0,0.0,Insufficient data
Taiwan,2020-02-29,,,,,,,,,TWN,Asia,23420107.0,42.91699981689453,0.0,0.0,0.0,Insufficient data
Georgia,2020-02-29,3.0,0.79055923,0.0,0.0,,,,,GEO,Asia,3794782.0,36.63399887084961,3.0,0.0,0.0,Insufficient data
Japan,2020-02-29,230.0,1.8400356,5.0,0.040000774,,,,,JPN,Asia,124997585.0,48.54800033569336,218.0,5.0,0.0,Insufficient data
Guyana,2020-02-29,0.0,0.0,0.0,0.0,,,,,GUY,South America,821638.0,25.304000854492188,0.0,0.0,0.0,Insufficient data
Iraq,2020-02-29,8.0,0.1815271,0.0,0.0,,,,,IRQ,Asia,44070556.0,20.093000411987305,8.0,0.0,0.0,Insufficient data
New Zealand,2020-02-29,1.0,0.19486602,0.0,0.0,,,,,NZL,Oceania,5131731.0,37.06800079345703,1.0,0.0,0.0,Insufficient data
Botswana,2020-02-29,0.0,0.0,0.0,0.0,,,,,BWA,Africa,2439895.0,22.60400009155273,0.0,0.0,0.0,Insufficient data
Lesotho,2020-02-29,0.0,0.0,0.0,0.0,,,,,LSO,Africa,2286112.0,21.263999938964844,0.0,0.0,0.0,Insufficient data
Indonesia,2020-02-29,0.0,0.0,0.0,0.0,,,,,IDN,Asia,278830527.0,29.56100082397461,0.0,0.0,0.0,Insufficient data
Singapore,2020-02-29,98.0,17.345476,0.0,0.0,,,,,SGP,Asia,5649888.0,34.87799835205078,85.0,0.0,0.0,Insufficient data
Canada,2020-02-29,13.0,0.33486807,0.0,0.0,,,,,CAN,North America,38821259.0,40.25299835205078,14.0,0.0,0.0,Insufficient data
Belgium,2020-02-29,1.0,0.08589727,0.0,0.0,,,,,BEL,Europe,11641814.0,41.1510009765625,1.0,0.0,0.0,Stable
Czechia,2020-02-29,0.0,0.0,0.0,0.0,,,,,CZE,Europe,10673216.0,42.64500045776367,0.0,0.0,0.0,Stable
Transnistria,2020-02-29,,,,,,,,,OWID_TRS,Europe,,,0.0,0.0,0.0,Insufficient data
Monaco,2020-02-29,2.0,51.34788,0.0,0.0,,,,,MCO,Europe,38950.0,54.97499847412109,1.0,0.0,0.0,Insufficient data
Bahamas,2020-02-29,0.0,0.0,0.0,0.0,,,,,BHS,North America,397542.0,34.23400115966797,0.0,0.0,0.0,Insufficient data
Martinique,2020-02-29,0.0,0.0,0.0,0.0,,,,,MTQ,North America,349462.0,48.23899841308594,0.0,0.0,0.0,Insufficient data
Cameroon,2020-02-29,0.0,0.0,0.0,0.0,,,,,CMR,Africa,27632770.0,17.62299919128418,0.0,0.0,0.0,Insufficient data
United States,2020-02-29,69.0,0.20202965,1.0,0.0029279657,,,,,USA,North America,341534041.0,37.720001220703125,61.0,1.0,0.0,Insufficient data
Solomon Islands,2020-02-29,0.0,0.0,0.0,0.0,,,,,SLB,Oceania,781075.0,20.030000686645508,0.0,0.0,0.0,Insufficient data
Malaysia,2020-02-29,25.0,0.72055465,0.0,0.0,,,,,MYS,Asia,34695494.0,29.572999954223636,17.0,0.0,0.0,Insufficient data
Sweden,2020-02-29,11.0,1.0488842,0.0,0.0,,,,,SWE,Europe,10487335.0,39.72800064086914,11.0,0.0,0.0,Improving
Yemen,2020-02-29,0.0,0.0,0.0,0.0,,,,,YEM,Asia,38222878.0,18.118000030517575,0.0,0.0,0.0,Insufficient data
Moldova,2020-02-29,0.0,0.0,0.0,0.0,,,,,MDA,Europe,3039986.0,37.47800064086914,0.0,0.0,0.0,Insufficient data
Niue,2020-02-29,0.0,0.0,0.0,0.0,,,,,NIU,Oceania,1844.0,36.72100067138672,0.0,0.0,0.0,Insufficient data
Saint Martin (French part),2020-02-29,0.0,0.0,0.0,0.0,,,,,MAF,North America,28899.0,38.400001525878906,0.0,0.0,0.0,Insufficient data
El Salvador,2020-02-29,0.0,0.0,0.0,0.0,,,,,SLV,North America,6280316.0,26.51000022888184,0.0,0.0,0.0,Insufficient data
Kosovo,2020-02-29,0.0,0.0,0.0,0.0,,,,,OWID_KOS,Europe,1717950.0,30.808000564575195,0.0,0.0,0.0,Insufficient data
Germany,2020-02-29,31.0,0.36866918,10.0,0.11892554,,,,,DEU,Europe,84086227.0,45.02399826049805,29.0,4.0,0.0,Insufficient data
Nigeria,2020-02-29,1.0,0.0044812723,0.0,0.0,,,,,NGA,Africa,223150906.0,17.566999435424805,1.0,0.0,0.0,Insufficient data
British Virgin Islands,2020-02-29,0.0,0.0,0.0,0.0,,,,,VGB,North America,38346.0,37.119998931884766,0.0,0.0,0.0,Insufficient data
Iran,2020-02-29,388.0,4.3340216,34.0,0.3797854,,,,,IRN,Asia,89524247.0,32.340999603271484,388.0,34.0,0.0,Insufficient data
Afghanistan,2020-02-29,1.0,0.024643382,0.0,0.0,,,,,AFG,Asia,40578847.0,16.75200080871582,1.0,0.0,0.0,Insufficient data
Austria,2020-02-29,3.0,0.33095494,0.0,0.0,,,,,AUT,Europe,9064678.0,42.83200073242188,3.0,0.0,0.0,Improving
Reunion,2020-02-29,0.0,0.0,0.0,0.0,,,,,REU,Africa,871543.0,37.06499862670898,0.0,0.0,0.0,Insufficient data
Namibia,2020-02-29,0.0,0.0,0.0,0.0,,,,,NAM,Africa,2889668.0,20.825000762939453,0.0,0.0,0.0,Insufficient data
Guadeloupe,2020-02-29,0.0,0.0,0.0,0.0,,,,,GLP,North America,384702.0,45.86299896240234,0.0,0.0,0.0,Insufficient data
Norway,2020-02-29,15.0,2.7488658,0.0,0.0,,,,,NOR,Europe,5456796.0,39.43600082397461,15.0,0.0,0.0,Stable
Trinidad and Tobago,2020-02-29,0.0,0.0,0.0,0.0,,,,,TTO,North America,1495923.0,36.22600173950195,0.0,0.0,0.0,Insufficient data
Panama,2020-02-29,0.0,0.0,0.0,0.0,,,,,PAN,North America,4400775.0,29.27300071716309,0.0,0.0,0.0,Increasing
Philippines,2020-02-29,3.0,0.026324023,1.0,0.0087746745,,,,,PHL,Asia,113964343.0,24.86599922180176,2.0,1.0,0.0,Insufficient data
Ireland,2020-02-29,0.0,0.0,0.0,0.0,,,,,IRL,Europe,5110015.0,37.99700164794922,0.0,0.0,0.0,Stable
Nepal,2020-02-29,1.0,0.033652544,0.0,0.0,,,,,NPL,Asia,29715435.0,24.356000900268555,0.0,0.0,0.0,Insufficient data
Angola,2020-02-29,0.0,0.0,0.0,0.0,,,,,AGO,Africa,35635028.0,16.389999389648438,0.0,0.0,0.0,Insufficient data
Serbia,2020-02-29,0.0,0.0,0.0,0.0,,,,,SRB,Europe,6791215.0,43.67499923706055,0.0,0.0,0.0,Insufficient data
Lithuania,2020-02-29,0.0,0.0,0.0,0.0,,,,,LTU,Europe,2816923.0,42.632999420166016,0.0,0.0,0.0,Stable
Kenya,2020-02-29,0.0,0.0,0.0,0.0,,,,,KEN,Africa,54252458.0,19.27199935913086,0.0,0.0,0.0,Insufficient data
Gambia,2020-02-29,0.0,0.0,0.0,0.0,,,,,GMB,Africa,2636472.0,17.985000610351562,0.0,0.0,0.0,Insufficient data
Falkland Islands,2020-02-29,0.0,0.0,0.0,0.0,,,,,FLK,South America,3515.0,40.935001373291016,0.0,0.0,0.0,Insufficient data
East Timor,2020-02-29,0.0,0.0,0.0,0.0,,,,,TLS,Asia,1369299.0,20.63999938964844,0.0,0.0,0.0,Insufficient data
Saint Barthelemy,2020-02-29,0.0,0.0,0.0,0.0,,,,,BLM,North America,10948.0,38.70700073242188,0.0,0.0,0.0,Insufficient data
Chad,2020-02-29,0.0,0.0,0.0,0.0,,,,,TCD,Africa,18455319.0,15.10200023651123,0.0,0.0,0.0,Insufficient data
Saint Lucia,2020-02-29,0.0,0.0,0.0,0.0,,,,,LCA,North America,178794.0,33.316001892089844,0.0,0.0,0.0,Insufficient data
Puerto Rico,2020-02-29,0.0,0.0,0.0,0.0,,,,,PRI,North America,3240972.0,45.196998596191406,0.0,0.0,0.0,Insufficient data
Burundi,2020-02-29,0.0,0.0,0.0,0.0,,,,,BDI,Africa,13321102.0,15.67199993133545,0.0,0.0,0.0,Insufficient data
Tajikistan,2020-02-29,0.0,0.0,0.0,0.0,,,,,TJK,Asia,10182228.0,21.742000579833984,0.0,0.0,0.0,Insufficient data
Papua New Guinea,2020-02-29,0.0,0.0,0.0,0.0,,,,,PNG,Oceania,10203177.0,22.12700080871582,0.0,0.0,0.0,Insufficient data
Guernsey,2020-02-29,0.0,0.0,0.0,0.0,,,,,GGY,Europe,63750.0,43.880001068115234,0.0,0.0,0.0,Insufficient data
Nauru,2020-02-29,0.0,0.0,0.0,0.0,,,,,NRU,Oceania,11822.0,20.572999954223636,0.0,0.0,0.0,Insufficient data
Suriname,2020-02-29,0.0,0.0,0.0,0.0,,,,,SUR,South America,623172.0,27.864999771118164,0.0,0.0,0.0,Insufficient data
Uruguay,2020-02-29,0.0,0.0,0.0,0.0,,,,,URY,South America,3390913.0,35.49599838256836,0.0,0.0,0.0,Increasing
Macao,2020-02-29,,,,,,,,,MAC,Asia,704360.0,37.83100128173828,0.0,0.0,0.0,Insufficient data
Australia,2020-02-29,25.0,0.95416254,0.0,0.0,,,,,AUS,Oceania,26200987.0,37.512001037597656,16.0,0.0,0.0,Insufficient data
French Polynesia,2020-02-29,0.0,0.0,0.0,0.0,,,,,PYF,Oceania,280388.0,34.15999984741211,0.0,0.0,0.0,Insufficient data
Andorra,2020-02-29,0.0,0.0,0.0,0.0,,,,,AND,Europe,79722.0,42.83200073242188,0.0,0.0,0.0,Insufficient data
Congo,2020-02-29,0.0,0.0,0.0,0.0,,,,,COG,Africa,6035104.0,18.20199966430664,0.0,0.0,0.0,Insufficient data
Armenia,2020-02-29,0.0,0.0,0.0,0.0,,,,,ARM,Asia,2880880.0,35.814998626708984,0.0,0.0,0.0,Insufficient data
Jamaica,2020-02-29,0.0,0.0,0.0,0.0,,,,,JAM,North America,2839150.0,31.152999877929688,0.0,0.0,0.0,Insufficient data
Mongolia,2020-02-29,0.0,0.0,0.0,0.0,,,,,MNG,Asia,3386015.0,26.617000579833984,0.0,0.0,0.0,Insufficient data
Mali,2020-02-29,0.0,0.0,0.0,0.0,,,,,MLI,Africa,23072641.0,15.348999977111816,0.0,0.0,0.0,Insufficient data
Latvia,2020-02-29,0.0,0.0,0.0,0.0,,,,,LVA,Europe,1881059.0,42.94599914550781,0.0,0.0,0.0,Insufficient data
Bahrain,2020-02-29,38.0,24.780561,0.0,0.0,,,,,BHR,Asia,1533460.0,31.683000564575195,38.0,0.0,0.0,Insufficient data
Guam,2020-02-29,0.0,0.0,0.0,0.0,,,,,GUM,Oceania,165193.0,30.979999542236328,0.0,0.0,0.0,Insufficient data
United Kingdom,2020-02-29,56.0,0.8213635,3.0,0.044001617,,,,,GBR,Europe,68179315.0,39.50400161743164,56.0,3.0,0.0,Improving
Togo,2020-02-29,0.0,0.0,0.0,0.0,,,,,TGO,Africa,8068616.0,18.113000869750977,0.0,0.0,0.0,Insufficient data
Saint Helena,2020-02-29,0.0,0.0,0.0,0.0,,,,,SHN,Africa,5369.0,50.2140007019043,0.0,0.0,0.0,Insufficient data
Honduras,2020-02-29,0.0,0.0,0.0,0.0,,,,,HND,North America,10463880.0,23.20599937438965,0.0,0.0,0.0,Insufficient data
Burkina Faso,2020-02-29,0.0,0.0,0.0,0.0,,,,,BFA,Africa,22509038.0,17.041000366210938,0.0,0.0,0.0,Insufficient data
Costa Rica,2020-02-29,0.0,0.0,0.0,0.0,,,,,CRI,North America,5081764.0,33.5359992980957,0.0,0.0,0.0,Improving
Pitcairn,2020-02-29,0.0,0.0,0.0,0.0,,,,,PCN,Oceania,,,0.0,0.0,0.0,Insufficient data
Grenada,2020-02-29,0.0,0.0,0.0,0.0,,,,,GRD,North America,116928.0,32.88600158691406,0.0,0.0,0.0,Insufficient data
Northern Mariana Islands,2020-02-29,0.0,0.0,0.0,0.0,,,,,MNP,Oceania,46101.0,35.17900085449219,0.0,0.0,0.0,Insufficient data
Luxembourg,2020-02-29,0.0,0.0,0.0,0.0,,,,,LUX,Europe,653315.0,38.67599868774414,0.0,0.0,0.0,Stable
Belarus,2020-02-29,1.0,0.10901274,0.0,0.0,,,,,BLR,Europe,9173240.0,40.19200134277344,1.0,0.0,0.0,Stable
Wallis and Futuna,2020-02-29,0.0,0.0,0.0,0.0,,,,,WLF,Oceania,11501.0,36.5989990234375,0.0,0.0,0.0,Insufficient data
Mexico,2020-02-29,4.0,0.031101028,0.0,0.0,,,,,MEX,North America,128613116.0,28.527999877929688,4.0,0.0,0.0,Increasing
Peru,2020-02-29,0.0,0.0,0.0,0.0,,,,,PER,South America,33475436.0,29.09600067138672,0.0,0.0,0.0,Improving
Somalia,2020-02-29,0.0,0.0,0.0,0.0,,,,,SOM,Africa,17801895.0,15.371000289916992,0.0,0.0,0.0,Insufficient data
Lebanon,2020-02-29,4.0,0.69631916,0.0,0.0,,,,,LBN,Asia,5744492.0,28.106000900268555,4.0,0.0,0.0,Insufficient data
Cuba,2020-02-29,0.0,0.0,0.0,0.0,,,,,CUB,North America,11059822.0,41.505001068115234,0.0,0.0,0.0,Insufficient data
Bosnia and Herzegovina,2020-02-29,0.0,0.0,0.0,0.0,,,,,BIH,Europe,3204802.0,44.55899810791016,0.0,0.0,0.0,Insufficient data
Malawi,2020-02-29,0.0,0.0,0.0,0.0,,,,,MWI,Africa,20568731.0,17.334999084472656,0.0,0.0,0.0,Insufficient data
Spain,2020-02-29,19.0,0.39725363,1.0,0.020908086,,,,,ESP,Europe,47828386.0,44.391998291015625,16.0,1.0,0.0,Insufficient data
Thailand,2020-02-29,42.0,0.58548564,0.0,0.0,,,,,THA,Asia,71735321.0,39.19400024414063,28.0,0.0,0.0,Increasing
Cambodia,2020-02-29,1.0,0.058133718,0.0,0.0,,,,,KHM,Asia,17201721.0,25.59600067138672,0.0,0.0,0.0,Insufficient data
Sudan,2020-02-29,0.0,0.0,0.0,0.0,,,,,SDN,Africa,49383344.0,18.1200008392334,0.0,0.0,0.0,Insufficient data
United Arab Emirates,2020-02-29,19.0,1.855091,0.0,0.0,,,,,ARE,Asia,10242085.0,30.902999877929688,15.0,0.0,0.0,Insufficient data
Colombia,2020-02-29,0.0,0.0,0.0,0.0,,,,,COL,South America,51737944.0,31.18099975585937,0.0,0.0,0.0,Increasing
Jersey,2020-02-29,0.0,0.0,0.0,0.0,,,,,JEY,Europe,103493.0,42.867000579833984,0.0,0.0,0.0,Insufficient data
Portugal,2020-02-29,1.0,0.095996246,0.0,0.0,,,,,PRT,Europe,10417074.0,45.805999755859375,1.0,0.0,0.0,Insufficient data
Sao Tome and Principe,2020-02-29,0.0,0.0,0.0,0.0,,,,,STP,Africa,226313.0,18.86899948120117,0.0,0.0,0.0,Insufficient data
Slovakia,2020-02-29,0.0,0.0,0.0,0.0,,,,,SVK,Europe,5473195.0,40.90399932861328,0.0,0.0,0.0,Improving
Turkmenistan,2020-02-29,0.0,0.0,0.0,0.0,,,,,TKM,Asia,7230197.0,25.93099975585937,0.0,0.0,0.0,Insufficient data
Hong Kong,2020-02-29,,,,,,,,,HKG,Asia,7465913.0,45.59099960327149,0.0,0.0,0.0,Insufficient data
Egypt,2020-02-29,1.0,0.008879555,0.0,0.0,,,,,EGY,Africa,112618252.0,23.8129997253418,1.0,0.0,0.0,Insufficient data
Greenland,2020-02-29,0.0,0.0,0.0,0.0,,,,,GRL,North America,56014.0,33.92399978637695,0.0,0.0,0.0,Insufficient data
India,2020-02-29,3.0,0.0021046381,0.0,0.0,,,,,IND,Asia,1425423209.0,27.68400001525879,2.0,0.0,0.0,Insufficient data
Saint Vincent and the Grenadines,2020-02-29,0.0,0.0,0.0,0.0,,,,,VCT,North America,102063.0,33.632999420166016,0.0,0.0,0.0,Insufficient data
Curacao,2020-02-29,0.0,0.0,0.0,0.0,,,,,CUW,North America,185350.0,37.95399856567383,0.0,0.0,0.0,Insufficient data
Kuwait,2020-02-29,45.0,9.804959,0.0,0.0,,,,,KWT,Asia,4589514.0,33.4630012512207,45.0,0.0,0.0,Insufficient data
Niger,2020-02-29,0.0,0.0,0.0,0.0,,,,,NER,Africa,25311978.0,15.10200023651123,0.0,0.0,0.0,Insufficient data
Guatemala,2020-02-29,0.0,0.0,0.0,0.0,,,,,GTM,North America,17847877.0,22.24399948120117,0.0,0.0,0.0,Stable
Argentina,2020-02-29,0.0,0.0,0.0,0.0,,,,,ARG,South America,45407904.0,31.73900032043457,0.0,0.0,0.0,Stable
Kyrgyzstan,2020-02-29,0.0,0.0,0.0,0.0,,,,,KGZ,Asia,6955792.0,24.975000381469727,0.0,0.0,0.0,Insufficient data
Djibouti,2020-02-29,0.0,0.0,0.0,0.0,,,,,DJI,Africa,1137101.0,24.084999084472656,0.0,0.0,0.0,Insufficient data
North Macedonia,2020-02-29,0.0,0.0,0.0,0.0,,,,,MKD,Europe,1840236.0,39.90999984741211,0.0,0.0,0.0,Insufficient data
Bermuda,2020-02-29,0.0,0.0,0.0,0.0,,,,,BMU,North America,64772.0,44.70299911499024,0.0,0.0,0.0,Insufficient data
Belize,2020-02-29,0.0,0.0,0.0,0.0,,,,,BLZ,North America,402741.0,25.520999908447266,0.0,0.0,0.0,Insufficient data
Bulgaria,2020-02-29,0.0,0.0,0.0,0.0,,,,,BGR,Europe,6825862.0,44.15399932861328,0.0,0.0,0.0,Improving
Uganda,2020-02-29,0.0,0.0,0.0,0.0,,,,,UGA,Africa,47312718.0,16.33799934387207,0.0,0.0,0.0,Insufficient data
New Caledonia,2020-02-29,0.0,0.0,0.0,0.0,,,,,NCL,Oceania,287130.0,33.5890007019043,0.0,0.0,0.0,Insufficient data
Guinea,2020-02-29,0.0,0.0,0.0,0.0,,,,,GIN,Africa,14055136.0,17.836000442504883,0.0,0.0,0.0,Insufficient data
Romania,2020-02-29,4.0,0.20869446,0.0,0.0,,,,,ROU,Europe,19166776.0,42.39099884033203,4.0,0.0,0.0,Improving
Pakistan,2020-02-29,2.0,0.008206789,0.0,0.0,,,,,PAK,Asia,243700667.0,20.14800071716309,2.0,0.0,0.0,Insufficient data
Micronesia (country),2020-02-29,0.0,0.0,0.0,0.0,,,,,FSM,Oceania,112122.0,22.607999801635746,0.0,0.0,0.0,Insufficient data
